"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Map1a",572.2630663,-1.195749247,0.370496488,-3.227423974,0.001249102,0.015582381
"Ect2",64.92269196,1.089711194,0.337585502,3.227956143,0.001246781,0.015582381
"Ifi30",523.405107,0.664662578,0.205924678,3.227697541,0.001247908,0.015582381
"Cenpt",310.1974998,0.635093863,0.1967692,3.227608101,0.001248299,0.015582381
"Syt2",38.05144608,1.743609989,0.540470344,3.226097429,0.001254906,0.015640231
"Src",936.8910011,0.589616406,0.182771534,3.225975039,0.001255443,0.015640231
"Rnf150",842.7454902,-0.509247885,0.15789681,-3.225194256,0.001258872,0.015672319
"Rrs1",398.4031395,0.495977091,0.153828964,3.224211347,0.001263201,0.01571556
"Dpep2",165.3013647,0.876385233,0.271962906,3.222443991,0.00127102,0.015802128
"Slc39a14",2657.319027,0.751326408,0.233228316,3.221420198,0.00127557,0.015847962
"Ugcg",672.4371347,0.521307594,0.161974026,3.218464131,0.001288791,0.016001398
"Bdnf",26.18114803,1.645106055,0.511703772,3.214957842,0.001304637,0.016187193
"Kcnn2",195.3905033,0.812942073,0.253060528,3.21244122,0.001316121,0.016318653
"Cfap43",103.7006978,-3.245106224,1.010857473,-3.210251012,0.001326191,0.01643242
"Bnip3",2293.257645,-0.606573933,0.189052763,-3.208490176,0.001334339,0.016522226
"Ndufs1",3408.305049,-0.779316693,0.243237374,-3.203934819,0.001355632,0.016774571
"Acacb",2044.542796,-1.172514642,0.366032647,-3.203306185,0.001358595,0.016793143
"Teddm3",99.50580403,8.699309359,2.715794271,3.203228408,0.001358962,0.016793143
"Lce3c",164.1073526,9.045103053,2.824197557,3.202716124,0.001361381,0.016804814
"Lipm",69.03215693,6.389829215,1.995174996,3.202640985,0.001361736,0.016804814
"Rpl8",6691.659598,0.46983074,0.146715173,3.202332307,0.001363196,0.016811535
"Myt1",9.943093012,-3.166024494,0.988994915,-3.201254572,0.001368306,0.016863222
"Eif3k",1536.497697,0.604046056,0.18877474,3.199824596,0.001375112,0.016935741
"Mob1b",1503.798421,0.432279517,0.135107556,3.199521394,0.00137656,0.016942202
"Bche",656.6362441,-0.666655059,0.208445486,-3.198222572,0.001382775,0.0170073
"Arf6",1394.878939,0.492387368,0.154037769,3.196536613,0.001390882,0.017095556
"Dagla",415.8145111,-0.765163181,0.239398579,-3.196189315,0.001392557,0.0171047
"Prdm16os",210.4568349,-0.755033966,0.236399847,-3.193885167,0.001403719,0.017230281
"Pacc1",214.580154,0.580594633,0.18182288,3.193187967,0.001407113,0.017260401
"Lce1a1",101.6552403,8.732635449,2.735407519,3.192444047,0.001410743,0.01729337
"Acaa2",3652.532343,-0.505927135,0.158532254,-3.191319879,0.001416244,0.017349224
"Med12l",109.2378184,-0.897384554,0.281305886,-3.190066747,0.001422399,0.017413013
"Plpp2",1078.423379,0.640192888,0.200706861,3.189691096,0.001424249,0.017424045
"Tbc1d10a",1059.974112,0.547373296,0.171636057,3.189150958,0.001426913,0.017445014
"Dio2",456.3384839,-0.656006507,0.205774517,-3.187987107,0.001432669,0.017503729
"Dpep1",1114.557568,-0.650077176,0.204102839,-3.185047205,0.001447304,0.017670773
"Vamp8",1575.590047,0.561889252,0.176526547,3.183029756,0.001457426,0.017782538
"Rftn1",304.5681388,0.672033954,0.211237667,3.181411555,0.001465593,0.017870304
"Adamtsl3",273.2926236,-1.219361171,0.38340432,-3.180353239,0.001470956,0.017923802
"Lgals12",208.6531841,-0.83466849,0.262622047,-3.17821181,0.001481865,0.018044747
"Osbpl1a",856.7328231,-0.581246722,0.182900219,-3.177944384,0.001483232,0.018049429
"Thy1",682.4883278,0.62848975,0.197874785,3.17619928,0.001492184,0.018146342
"Zfp385b",527.0315483,-0.652498584,0.205506671,-3.175072518,0.001497991,0.018193142
"Fzd4",1234.332679,-0.647465851,0.203921886,-3.175067981,0.001498014,0.018193142
"Adrb1",40.62235531,-1.315729903,0.414613397,-3.173389744,0.001506701,0.018286552
"Itgae",71.94609405,1.155563177,0.36416565,3.173180056,0.00150779,0.018287678
"Rplp0",12825.54793,0.445918182,0.140584682,3.171883143,0.001514539,0.018357417
"Tg",2623046.265,-0.591220145,0.186428361,-3.171299367,0.001517587,0.018382218
"Irgm1",831.4380101,0.420393916,0.132659386,3.168972267,0.00152979,0.018517819
"Rnf180",126.6514659,-0.950180536,0.300015367,-3.167106219,0.001539641,0.018624784
"Rps20",3808.290161,0.50825372,0.160492879,3.166830354,0.001541102,0.018630187
"Lonrf3",500.2327601,0.978159565,0.308936016,3.166220553,0.001544337,0.018657007
"Acadvl",4201.99714,-0.669663091,0.211557712,-3.16539201,0.001548741,0.018697921
"Snrpn",466.9134058,-0.712112119,0.225011199,-3.164785222,0.001551975,0.018724646
"Hsph1",1404.735637,-0.837469353,0.264687205,-3.163996361,0.001556187,0.018763145
"Myof",3718.739993,0.583949528,0.18464909,3.162482556,0.001564301,0.018848596
"Muc20",352.4952998,1.188281094,0.375825154,3.16179234,0.001568013,0.018880938
"Plet1",3670.405379,0.518963928,0.164219087,3.160192495,0.001576649,0.018972485
"Fzd3",371.3216538,0.591690183,0.187267363,3.159601183,0.001579852,0.018992068
"Slc25a19",874.8293873,-0.579979224,0.183566177,-3.159510277,0.001580345,0.018992068
"Endou",160.390729,1.856995498,0.587791384,3.159276488,0.001581614,0.01899488
"Ptpn6",569.469604,0.502357616,0.159056979,3.158350041,0.001586649,0.019005635
"Zdbf2",97.68729837,-1.202269254,0.380644445,-3.158509914,0.001585779,0.019005635
"Mt4",142.6093754,8.842748187,2.799495701,3.158693255,0.001584782,0.019005635
"H2-DMb1",758.0940499,0.675939721,0.213998354,3.158621125,0.001585174,0.019005635
"Akap7",302.1230269,-0.583806078,0.184908235,-3.157274622,0.001592513,0.019063438
"Plin4",2120.960865,-1.10538617,0.350283484,-3.155690237,0.001601188,0.0191548
"Dynll1",2030.077969,0.618768826,0.196125388,3.154965467,0.001605171,0.019189945
"Asic1",133.9634756,-0.769818136,0.244410372,-3.149695042,0.00163441,0.019526783
"Rpl34",2462.398242,0.537532241,0.170730261,3.148429792,0.001641501,0.019598759
"Tlr4",297.2036902,0.664689276,0.211147443,3.14798638,0.001643994,0.019615759
"Sox10",41.05106733,-1.854099241,0.589072989,-3.147486433,0.001646807,0.019636575
"Ybx2",117.3003719,-1.124641092,0.357425324,-3.14650646,0.001652336,0.019689713
"Tspan18",240.7977486,-0.680022932,0.216200677,-3.145332108,0.001658984,0.01974342
"Hgf",27.86298286,1.187660349,0.377594781,3.145330411,0.001658993,0.01974342
"Efna1",630.3129328,0.47768768,0.151882292,3.145117662,0.0016602,0.019744987
"Igfbp3",3620.402445,0.667174334,0.2122498,3.143344936,0.001670289,0.019852113
"Gm4951",65.77977429,1.359471862,0.432536513,3.143022199,0.001672132,0.019861159
"Ace2",58.45744316,2.631607138,0.837433675,3.142466343,0.00167531,0.019886046
"C1qtnf5",160.1130094,0.86877719,0.276529553,3.141715521,0.001679611,0.019924228
"Vstm2a",4.933072717,-2.985636048,0.951163434,-3.138930641,0.001695656,0.020088598
"Pcdhgb7",159.337501,-0.620047894,0.197523558,-3.139108566,0.001694627,0.020088598
"Htr3a",12.30545561,-2.089644635,0.666028068,-3.137472331,0.001704114,0.020172775
"Blvrb",1253.696467,0.525247247,0.167418709,3.137327064,0.001704958,0.020172775
"Acsl1",4272.617702,-0.665031169,0.212087284,-3.135648471,0.001714746,0.02027552
"Cd48",129.9594103,0.709519819,0.226303172,3.135262363,0.001717005,0.020289162
"Rpl7",8863.704434,0.385005184,0.122871903,3.133386684,0.001728016,0.02040615
"Adal",314.4242676,-0.522799042,0.166861815,-3.133125715,0.001729553,0.020411176
"Etfdh",2005.677718,-0.597879516,0.190866973,-3.132440915,0.001733593,0.020445711
"Dll3",9.767905574,-2.575855468,0.822498492,-3.131744911,0.001737708,0.020481084
"Tmem44",345.0957769,-0.708019233,0.226116118,-3.131219663,0.001740819,0.020504592
"Dpp7",376.4478096,0.537915461,0.171824414,3.13061135,0.001744429,0.020533937
"Il33",320.8517449,1.084005914,0.346390686,3.129431473,0.001751449,0.02059018
"Pde3b",565.5748518,-1.291296559,0.412618432,-3.129517395,0.001750937,0.02059018
"Akap1",1724.746636,-0.465133986,0.148673756,-3.128554754,0.001756683,0.020638494
"Tnfrsf9",1218.279865,0.785064749,0.251021075,3.127485406,0.001763086,0.020700475
"Hmgb3",1141.193841,0.433477765,0.138671804,3.125925765,0.001772463,0.020797275
"Csk",689.4598947,0.403600406,0.12913064,3.125520057,0.00177491,0.020812686
"Arid5a",398.2942689,0.770701249,0.246622122,3.125028859,0.001777876,0.020834167
"5830411N06Rik",16.78310266,2.003725763,0.641259869,3.124670447,0.001780044,0.020846263
"Sash1",4658.260717,0.707824134,0.226633798,3.123206422,0.001788922,0.02093689
"Il17rd",222.9804906,0.543500308,0.174053479,3.122605247,0.00179258,0.020966335
"Slc10a3",407.3032299,0.5068076,0.162419226,3.120367033,0.001806258,0.021112871
"Slc10a5",15.67045789,-2.586239541,0.829146318,-3.11915941,0.001813678,0.021186114
"Sp110",217.7469487,0.609774159,0.195542314,3.118374463,0.001818516,0.021229122
"Mycn",51.90944064,0.852533336,0.273597902,3.11600831,0.001833171,0.021386608
"Tet1",67.06522646,-1.009540783,0.324199511,-3.113949123,0.001846013,0.021522756
"Kcnmb4",10.08764838,2.083007053,0.669064347,3.113313481,0.001849994,0.021555482
"Fes",385.9894209,0.568477944,0.182642608,3.112515482,0.001855003,0.021600138
"Adamts7",125.7615152,0.851794704,0.273687721,3.112286882,0.00185644,0.021603173
"Col9a3",224.8020926,-1.273451529,0.40923745,-3.111766845,0.001859713,0.021613517
"Rimbp2",26.61693381,-2.279663137,0.732631698,-3.111608662,0.00186071,0.021613517
"Gpc4",739.9773841,0.761225732,0.244642447,3.11158485,0.00186086,0.021613517
"Rcbtb1",2168.255455,0.43919455,0.141195049,3.110552058,0.00186738,0.021675534
"Fbln7",290.5421018,-0.847535094,0.272536377,-3.109805392,0.001872106,0.021716671
"Atp2a3",764.3810008,-1.299187384,0.417876341,-3.109023545,0.001877068,0.021732214
"Rora",1090.530536,-0.537064821,0.172753619,-3.108848454,0.00187818,0.021732214
"Mapk1ip1",526.5560684,-0.371956802,0.119641256,-3.108934295,0.001877635,0.021732214
"Bglap3",71.23796203,5.557446985,1.787533704,3.109002629,0.0018772,0.021732214
"Mgl2",400.0911189,0.820180069,0.263871905,3.108250838,0.001881983,0.021762498
"Ak3",2305.678614,-0.399947815,0.128769745,-3.105914464,0.001896916,0.021907588
"Ssc5d",146.991299,-0.823800633,0.265232867,-3.105952297,0.001896673,0.021907588
"Neto1",4.617694189,-2.991354095,0.963182651,-3.105697649,0.001898307,0.021909876
"Cables1",207.4486766,-0.539589413,0.17376914,-3.105208508,0.001901449,0.021932358
"Samsn1",53.46579524,1.00169925,0.322733761,3.103794428,0.00191056,0.022023615
"Psd4",552.7248231,0.7244866,0.233588069,3.101556532,0.001925061,0.022176849
"Cntnap1",149.3856012,-0.764132187,0.246556856,-3.099212889,0.001940355,0.022325029
"Ehhadh",320.0638254,-0.563695616,0.181873319,-3.099385985,0.001939222,0.022325029
"Lrrc25",66.32539964,1.01113471,0.326296752,3.098819414,0.001942934,0.0223407
"Cep55",34.32498043,1.227656297,0.396446159,3.096653279,0.001957186,0.022464458
"Nebl",1224.618871,0.702645545,0.226896271,3.096769915,0.001956417,0.022464458
"Gm15706",183.0454069,-0.753297715,0.243264035,-3.096625912,0.001957367,0.022464458
"Ankfy1",1615.736733,0.400625841,0.129405697,3.095890294,0.001962229,0.022502809
"Iqca",15.62453472,-4.09143675,1.321630322,-3.095749758,0.00196316,0.022502809
"Fau",3031.665855,0.447947235,0.1447259,3.09514216,0.001967186,0.022534893
"Rps9",6979.734898,0.389280476,0.125781565,3.094892916,0.00196884,0.022539777
"Rnf225",150.0687632,1.284245949,0.415083723,3.093944371,0.001975145,0.022597876
"Srrm3",6.834828443,-3.26361235,1.055001153,-3.093468043,0.001978319,0.02262009
"Csta1",45.14583767,6.562710353,2.122153597,3.092476606,0.001984939,0.022667556
"Olfr111",6.472281412,2.642632734,0.854520919,3.092531352,0.001984573,0.022667556
"Gm15500",5706.897952,0.390503297,0.126392004,3.089620275,0.002004125,0.02287244
"Adgre1",516.3015331,0.534590076,0.173078209,3.08871971,0.00201021,0.02292763
"Cacfd1",1277.430293,-0.403191032,0.130587778,-3.087509699,0.002018412,0.022978361
"F7",22.17512624,2.181924068,0.706692659,3.087514834,0.002018377,0.022978361
"Ldhd",621.8234292,-0.821788199,0.266153782,-3.087644265,0.002017498,0.022978361
"Rac3",96.85565755,0.88099775,0.285388114,3.087016263,0.002021765,0.022988035
"Mfsd12",281.2101262,0.720962969,0.233543515,3.087060544,0.002021464,0.022988035
"Pdha1",8459.625258,-0.61425309,0.199006237,-3.086602199,0.002024583,0.023005832
"Padi4",8.443807994,-2.143997185,0.694725104,-3.086108695,0.002027947,0.0230298
"Nf2",2133.583215,-0.450012153,0.145851753,-3.085407917,0.002032732,0.023055621
"Gm45424",10.76456553,2.150963092,0.69710556,3.085562956,0.002031672,0.023055621
"Mroh6",14.1727837,2.750839964,0.891666805,3.085053687,0.002035154,0.023068849
"Lce1a2",90.18224693,9.329751146,3.024961304,3.084254709,0.002040628,0.023116628
"Rps4x",6643.951378,0.440419491,0.14281088,3.083935135,0.002042821,0.023127206
"Rpl30",3458.345026,0.419130927,0.135927616,3.083486203,0.002045906,0.023147857
"2610037D02Rik",15.74236644,1.592536598,0.516506189,3.083286573,0.002047279,0.023149129
"Gm14964",21.41856074,-1.666768379,0.541003253,-3.080884207,0.002063869,0.023322354
"Gfm1",1215.369914,-0.73537677,0.23880392,-3.079416661,0.002074064,0.023423146
"Sdsl",72.1278785,-0.916055932,0.297600299,-3.078141838,0.002082957,0.023509126
"Fndc3a",3088.157851,0.710095145,0.230722003,3.07770882,0.002085986,0.023528849
"Mtor",1562.802232,-0.53918136,0.175214044,-3.077272497,0.002089042,0.023548855
"Was",83.55249,0.726823974,0.236231624,3.076742916,0.002092757,0.023576257
"Dixdc1",196.8806574,-1.002112272,0.325741723,-3.076401339,0.002095156,0.023588813
"Smyd4",162.0625108,-0.526597798,0.171207452,-3.075787834,0.002099472,0.023622917
"Rps21",2150.18585,0.488241798,0.158770959,3.075132884,0.002104088,0.023645878
"Zfp536",29.23454979,-1.304369261,0.424149913,-3.075255284,0.002103224,0.023645878
"Slc46a1",328.0390462,0.720969831,0.234478887,3.074775052,0.002106614,0.023659785
"H2aj",690.3659377,0.475199764,0.154618264,3.07337408,0.00211653,0.023756625
"Oas1a",244.7056331,0.74417685,0.242291122,3.071416089,0.00213046,0.023898377
"Cd200r4",31.85562487,1.615103532,0.526050211,3.070245951,0.002138826,0.023977567
"Gm37759",14.86085327,-2.109226106,0.687210033,-3.06925977,0.002145899,0.024042188
"Gm20300",640.8658333,-0.410826527,0.133882628,-3.068557385,0.00215095,0.024084084
"Armcx6",110.0896529,-0.731484801,0.23841959,-3.068056624,0.002154558,0.024109778
"Sdha",9003.508084,-0.593967715,0.193674019,-3.066842516,0.002163328,0.024178449
"Mpc1-ps",224.9602844,-1.056753906,0.344570344,-3.066874226,0.002163099,0.024178449
"Ccl11",475.3204814,-0.730139081,0.238095868,-3.066576022,0.002165257,0.024185293
"Map3k19",9.651633419,-2.430891754,0.792801514,-3.06620473,0.002167948,0.024200627
"Soat1",787.2885319,0.753501958,0.245785232,3.065692562,0.002171665,0.024226354
"Rpl22",2881.900981,0.440176916,0.143589467,3.065523719,0.002172891,0.024226354
"Pdhb",3099.0874,-0.609862079,0.199018226,-3.064352903,0.002181414,0.024306619
"Dock5",687.8616252,0.841597563,0.274675339,3.063972055,0.002184193,0.024322825
"Plod3",1409.966559,0.399298615,0.130350496,3.063268846,0.002189333,0.024365283
"Klhdc8b",606.0431679,-0.611532713,0.1996641,-3.062807554,0.00219271,0.024373328
"Rras2",742.6748804,0.454080452,0.148251219,3.062912103,0.002191944,0.024373328
"Gm3095",5.309378838,2.630375824,0.859265393,3.06119139,0.002204581,0.024490457
"Igfbp4",2410.5052,0.614789709,0.200846965,3.060985801,0.002206096,0.024492462
"Acly",6076.644006,-0.574183524,0.187632435,-3.06015068,0.002212257,0.024546023
"Ppp1r14d",20.52949859,1.586943788,0.518737851,3.059240397,0.00221899,0.024605867
"Syt11",311.0302598,-0.522726793,0.170882073,-3.058991416,0.002220835,0.024611464
"Cux1",3217.541764,-0.344909882,0.112765914,-3.058635974,0.002223471,0.024625818
"Cnr1",456.4118205,-1.053591786,0.344520671,-3.05813809,0.002227169,0.024651903
"Sspn",999.3292922,-0.84491417,0.276421566,-3.056614513,0.00223852,0.024762611
"Prr13",1363.15258,0.506753829,0.165910561,3.054379576,0.002255265,0.024932834
"Ptgr1",359.6828167,2.024668337,0.663054128,3.053549103,0.002261517,0.024986906
"Aco2",12784.58955,-0.767003014,0.251235441,-3.052925222,0.002266224,0.025023856
"mt-Nd6",25638.07963,-0.761246444,0.24939875,-3.052326622,0.002270749,0.025044192
"Lce1d",84.3440208,9.233226375,3.024985664,3.052320705,0.002270793,0.025044192
"Dynll2",3270.802107,-0.393924319,0.12911867,-3.050870325,0.002281791,0.02510517
"Rps6ka5",717.8072438,0.441990092,0.144868636,3.050971587,0.002281022,0.02510517
"Gpt",361.145221,-0.717307944,0.235100079,-3.051074869,0.002280237,0.02510517
"H60c",10.7942948,4.410782126,1.445591361,3.051195687,0.00227932,0.02510517
"Mllt11",613.2487029,-0.70760238,0.231975621,-3.050330792,0.002285894,0.025135257
"Ehf",2189.392748,1.058611685,0.3471872,3.0491092,0.00229521,0.02522259
"Gpr183",76.10105922,0.755642048,0.24798276,3.047155574,0.002310181,0.025356758
"Eda",90.18998443,-0.762503177,0.250223418,-3.047289433,0.002309152,0.025356758
"Naglu",836.3739117,0.55134482,0.180980511,3.046431999,0.002315749,0.025402682
"Tlnrd1",874.3532832,0.582617528,0.191283365,3.045834785,0.002320353,0.025437995
"Arpc2",2814.490818,0.39584551,0.129982703,3.045370666,0.002323937,0.025462086
"9230105E05Rik",18.75153587,1.662987898,0.546109534,3.045154488,0.002325608,0.025465202
"Prc1",115.6262495,0.929794222,0.305383679,3.044675559,0.002329314,0.025475402
"Cldn17",34.74124719,6.484364198,2.129633251,3.044826707,0.002328144,0.025475402
"Msrb3",2070.998254,0.583661997,0.191715388,3.044419144,0.002331301,0.025481951
"Unc93b1",1161.701991,0.364953202,0.119898986,3.043838926,0.002335802,0.025515958
"mt-Nd4",172148.8396,-0.798918911,0.262488661,-3.04363209,0.002337408,0.025518326
"Rrm2",53.53665762,0.941352504,0.309400018,3.042509527,0.002346144,0.025598479
"Duoxa1",107.0547017,1.060263262,0.348547111,3.041951082,0.002350501,0.025630789
"Il1f5",48.27130756,7.916147283,2.602489663,3.041759357,0.002351998,0.025631898
"Dusp14",397.948447,0.826038197,0.27183977,3.038695173,0.002376051,0.025878667
"Tnfsf13",141.4469129,0.882184017,0.290337336,3.038479405,0.002377754,0.025881855
"Rnf19b",579.0807475,0.41879282,0.137861484,3.037779713,0.002383281,0.025924738
"Osm",10.70118066,1.806608003,0.594743889,3.037623483,0.002384517,0.025924738
"Rpl18a",7646.69674,0.510003839,0.16790606,3.037435562,0.002386004,0.025925558
"Smoc1",141.036085,-1.050871846,0.346357686,-3.034065325,0.002412822,0.026185961
"Gm6557",7.86914275,5.814918655,1.916499698,3.034134919,0.002412265,0.026185961
"Ttll11",84.2714081,-0.801435466,0.26423241,-3.033070263,0.002420792,0.026256945
"2310057J18Rik",445.7823707,-7.33805459,2.41950084,-3.032879537,0.002422323,0.026258036
"Uqcc1",1160.548221,-0.715340765,0.235920378,-3.032127925,0.002428363,0.026264211
"Iqsec1",1108.790298,-0.579647,0.191170351,-3.032096747,0.002428614,0.026264211
"Cpe",1823.473674,-0.907576087,0.29927605,-3.032571728,0.002424795,0.026264211
"Fjx1",29.73087713,1.72828433,0.5699367,3.032414531,0.002426058,0.026264211
"Adprhl2",481.2617397,0.451172493,0.148817533,3.031715991,0.002431679,0.026281882
"Rhoh",29.02592969,1.225784072,0.404402483,3.031099272,0.002436651,0.026313563
"Themis2",164.2453119,0.571140635,0.188433251,3.030997092,0.002437476,0.026313563
"Proca1",76.8257115,-0.926147063,0.305691705,-3.029676785,0.002448156,0.026413328
"Pgs1",962.4759604,0.324545218,0.107138433,3.02921379,0.002451911,0.02643831
"Ces2f",99.54330774,4.746491643,1.567109973,3.028818478,0.002455122,0.026457392
"Gm37087",5.945206389,4.728869441,1.562636157,3.026212736,0.00247638,0.026670831
"Gm15222",13.50972491,1.925357276,0.636420954,3.025288942,0.002483957,0.026736754
"Ttc21a",33.66375768,-2.995419117,0.990557747,-3.023972229,0.002494793,0.026837663
"Akt2",4892.505521,-0.491034261,0.162431523,-3.02302319,0.002502631,0.026895628
"Armc10",809.8015585,0.441542315,0.146062657,3.022965099,0.002503111,0.026895628
